,Unnamed: 0,이름,차량번호,링크,연식,주행거리,연료,배기량,색상,보증정보,가격,신차대비가격,옵션_선루프,옵션_파노라마선루프,옵션_열선앞,옵션_열선뒤,옵션_전방센서,옵션_후방센서,옵션_전방캠,옵션_후방캠,옵션_어라운드뷰,옵션_네비순정,보험이력등록,소유자변경횟수,사고상세_전손,사고상세_침수전손,사고상세_침수분손,사고상세_도난,보험_내차피해(횟수),보험_내차피해(가격),사고상세_타차가해(횟수),보험_타차피해(가격)
1583,1583,벤츠  7세대  S500L 4매틱 -???,차량번호 320주2537,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2177205&gubun=I,2022.02?(21년형),"7,000 km",가솔린,"2,999 cc (435마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,무,유,유,유,유,유,미등록,,,,,,,,,
1584,1584,벤츠  7세대  S400 d 4매틱 -???,차량번호 113서2722,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203440&gubun=I,2022.04,"20,990 km",디젤,"2,925 cc (330마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1587,1587,벤츠  6세대  S63L AMG 4매틱 -???,차량번호 34가4655,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2179732&gubun=I,2017.01,"44,335 km",가솔린,"5,461 cc (585마력)",검정색,불가,[가격상담],준비중,무,유,유,유,무,유,유,유,유,유,미등록,,,,,,,,,
1588,1588,벤츠  7세대  S500L 4매틱 -???,차량번호 125호2341,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2141916&gubun=I,2021.11,"17,000 km",가솔린,"2,999 cc (435마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1589,1589,벤츠  7세대  S580L 4매틱 -???,차량번호 336버8599,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2189756&gubun=I,2021.05,"19,000 km",가솔린,"3,982 cc (503마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1590,1590,벤츠  7세대  S400 d 4매틱 -???,차량번호 125호4820,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2158262&gubun=I,2022.04,"6,000 km",디젤,"2,925 cc (330마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1591,1591,벤츠  7세대  S450L 4매틱 -???,차량번호 125호2627,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2191599&gubun=I,2021.11?(22년형),"9,800 km",가솔린,"2,999 cc (367마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1592,1592,벤츠  7세대  S450L 4매틱 -???,차량번호 125호4748,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2192235&gubun=I,2022.03,"14,637 km",가솔린,"2,999 cc (367마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1593,1593,벤츠  7세대  S580L 4매틱 -???,차량번호 125호2515,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194033&gubun=I,2021.10,"28,000 km",가솔린,"3,982 cc (503마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1594,1594,벤츠  7세대  S450L 4매틱 -???,차량번호 125호5557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2167877&gubun=I,2022.06,"8,022 km",가솔린,"2,999 cc (367마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1595,1595,벤츠  7세대  S350 d -???,차량번호 125호6573,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2175930&gubun=I,2022.08,"9,700 km",디젤,"2,925 cc (286마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1596,1596,벤츠  7세대  S580L 4매틱 -???,차량번호 101호8103,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190738&gubun=I,2021.06,"40,000 km",가솔린,"3,982 cc (503마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1597,1597,벤츠  7세대  S500L 4매틱 -???,차량번호 125호6607,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2175931&gubun=I,2022.08,"11,000 km",가솔린,"2,999 cc (435마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1598,1598,벤츠  7세대  S580L 4매틱 -???,차량번호 286누3361,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202948&gubun=I,2021.07,"46,800 km",가솔린,"3,982 cc (503마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1599,1599,벤츠  7세대  S580L 4매틱 -???,차량번호 258너7576,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204739&gubun=I,2021.05,"25,000 km",가솔린,"3,982 cc (503마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1600,1600,벤츠  6세대  S63L AMG 4매틱+ -???,차량번호 245서5000,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2159110&gubun=I,2018.04,"36,000 km",가솔린,"3,982 cc (612마력)",검정색,불가,[가격상담],준비중,유,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1601,1601,벤츠  6세대  S450L 4매틱 마일드 하이브리드 -???,차량번호 번호판없음,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174387&gubun=I,2019.00,"27,000 km",가솔린,"2,996 cc (367마력)",검정색,불가,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1602,1602,벤츠  7세대  S350 d -???,차량번호 125호6574,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2175932&gubun=I,2022.08,13 km,디젤,"2,925 cc (286마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1603,1603,벤츠  7세대  S500L 4매틱 -???,차량번호 320주2537,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2177205&gubun=I,2022.02?(21년형),"7,000 km",가솔린,"2,999 cc (435마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,무,유,유,유,유,유,미등록,,,,,,,,,
1604,1604,벤츠  7세대  S400 d 4매틱 -???,차량번호 113서2722,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203440&gubun=I,2022.04,"20,990 km",디젤,"2,925 cc (330마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1607,1607,벤츠  6세대  S63L AMG 4매틱 -???,차량번호 34가4655,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2179732&gubun=I,2017.01,"44,335 km",가솔린,"5,461 cc (585마력)",검정색,불가,[가격상담],준비중,무,유,유,유,무,유,유,유,유,유,미등록,,,,,,,,,
1608,1608,벤츠  7세대  S500L 4매틱 -???,차량번호 125호2341,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2141916&gubun=I,2021.11,"17,000 km",가솔린,"2,999 cc (435마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1609,1609,벤츠  7세대  S580L 4매틱 -???,차량번호 336버8599,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2189756&gubun=I,2021.05,"19,000 km",가솔린,"3,982 cc (503마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1610,1610,벤츠  7세대  S400 d 4매틱 -???,차량번호 125호4820,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2158262&gubun=I,2022.04,"6,000 km",디젤,"2,925 cc (330마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1611,1611,벤츠  7세대  S450L 4매틱 -???,차량번호 125호2627,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2191599&gubun=I,2021.11?(22년형),"9,800 km",가솔린,"2,999 cc (367마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1612,1612,벤츠  7세대  S450L 4매틱 -???,차량번호 125호4748,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2192235&gubun=I,2022.03,"14,637 km",가솔린,"2,999 cc (367마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1613,1613,벤츠  7세대  S580L 4매틱 -???,차량번호 125호2515,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194033&gubun=I,2021.10,"28,000 km",가솔린,"3,982 cc (503마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1614,1614,벤츠  7세대  S450L 4매틱 -???,차량번호 125호5557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2167877&gubun=I,2022.06,"8,022 km",가솔린,"2,999 cc (367마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1615,1615,벤츠  7세대  S350 d -???,차량번호 125호6573,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2175930&gubun=I,2022.08,"9,700 km",디젤,"2,925 cc (286마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1616,1616,벤츠  7세대  S580L 4매틱 -???,차량번호 101호8103,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190738&gubun=I,2021.06,"40,000 km",가솔린,"3,982 cc (503마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1617,1617,벤츠  7세대  S500L 4매틱 -???,차량번호 125호6607,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2175931&gubun=I,2022.08,"11,000 km",가솔린,"2,999 cc (435마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1618,1618,벤츠  7세대  S580L 4매틱 -???,차량번호 286누3361,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202948&gubun=I,2021.07,"46,800 km",가솔린,"3,982 cc (503마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1619,1619,벤츠  7세대  S580L 4매틱 -???,차량번호 258너7576,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204739&gubun=I,2021.05,"25,000 km",가솔린,"3,982 cc (503마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1620,1620,벤츠  6세대  S63L AMG 4매틱+ -???,차량번호 245서5000,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2159110&gubun=I,2018.04,"36,000 km",가솔린,"3,982 cc (612마력)",검정색,불가,[가격상담],준비중,유,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1621,1621,벤츠  6세대  S450L 4매틱 마일드 하이브리드 -???,차량번호 번호판없음,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174387&gubun=I,2019.00,"27,000 km",가솔린,"2,996 cc (367마력)",검정색,불가,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1622,1622,벤츠  7세대  S350 d -???,차량번호 125호6574,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2175932&gubun=I,2022.08,13 km,디젤,"2,925 cc (286마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1623,1623,벤츠  7세대  S500L 4매틱 -???,차량번호 320주2537,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2177205&gubun=I,2022.02?(21년형),"7,000 km",가솔린,"2,999 cc (435마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,무,유,유,유,유,유,미등록,,,,,,,,,
1624,1624,벤츠  7세대  S400 d 4매틱 -???,차량번호 113서2722,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203440&gubun=I,2022.04,"20,990 km",디젤,"2,925 cc (330마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1627,1627,벤츠  6세대  S63L AMG 4매틱 -???,차량번호 34가4655,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2179732&gubun=I,2017.01,"44,335 km",가솔린,"5,461 cc (585마력)",검정색,불가,[가격상담],준비중,무,유,유,유,무,유,유,유,유,유,미등록,,,,,,,,,
1628,1628,벤츠  7세대  S500L 4매틱 -???,차량번호 125호2341,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2141916&gubun=I,2021.11,"17,000 km",가솔린,"2,999 cc (435마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1629,1629,벤츠  7세대  S580L 4매틱 -???,차량번호 336버8599,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2189756&gubun=I,2021.05,"19,000 km",가솔린,"3,982 cc (503마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1630,1630,벤츠  7세대  S400 d 4매틱 -???,차량번호 125호4820,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2158262&gubun=I,2022.04,"6,000 km",디젤,"2,925 cc (330마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1631,1631,벤츠  7세대  S450L 4매틱 -???,차량번호 125호2627,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2191599&gubun=I,2021.11?(22년형),"9,800 km",가솔린,"2,999 cc (367마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1632,1632,벤츠  7세대  S450L 4매틱 -???,차량번호 125호4748,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2192235&gubun=I,2022.03,"14,637 km",가솔린,"2,999 cc (367마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1633,1633,벤츠  7세대  S580L 4매틱 -???,차량번호 125호2515,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194033&gubun=I,2021.10,"28,000 km",가솔린,"3,982 cc (503마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1634,1634,벤츠  7세대  S450L 4매틱 -???,차량번호 125호5557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2167877&gubun=I,2022.06,"8,022 km",가솔린,"2,999 cc (367마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1635,1635,벤츠  7세대  S350 d -???,차량번호 125호6573,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2175930&gubun=I,2022.08,"9,700 km",디젤,"2,925 cc (286마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1636,1636,벤츠  7세대  S580L 4매틱 -???,차량번호 101호8103,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190738&gubun=I,2021.06,"40,000 km",가솔린,"3,982 cc (503마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1637,1637,벤츠  7세대  S500L 4매틱 -???,차량번호 125호6607,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2175931&gubun=I,2022.08,"11,000 km",가솔린,"2,999 cc (435마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1638,1638,벤츠  7세대  S580L 4매틱 -???,차량번호 286누3361,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202948&gubun=I,2021.07,"46,800 km",가솔린,"3,982 cc (503마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1639,1639,벤츠  7세대  S580L 4매틱 -???,차량번호 258너7576,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204739&gubun=I,2021.05,"25,000 km",가솔린,"3,982 cc (503마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1640,1640,벤츠  6세대  S63L AMG 4매틱+ -???,차량번호 245서5000,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2159110&gubun=I,2018.04,"36,000 km",가솔린,"3,982 cc (612마력)",검정색,불가,[가격상담],준비중,유,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1641,1641,벤츠  6세대  S450L 4매틱 마일드 하이브리드 -???,차량번호 번호판없음,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174387&gubun=I,2019.00,"27,000 km",가솔린,"2,996 cc (367마력)",검정색,불가,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1642,1642,벤츠  7세대  S350 d -???,차량번호 125호6574,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2175932&gubun=I,2022.08,13 km,디젤,"2,925 cc (286마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1643,1643,벤츠  7세대  S500L 4매틱 -???,차량번호 320주2537,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2177205&gubun=I,2022.02?(21년형),"7,000 km",가솔린,"2,999 cc (435마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,무,유,유,유,유,유,미등록,,,,,,,,,
1644,1644,벤츠  7세대  S400 d 4매틱 -???,차량번호 113서2722,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203440&gubun=I,2022.04,"20,990 km",디젤,"2,925 cc (330마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1647,1647,벤츠  6세대  S63L AMG 4매틱 -???,차량번호 34가4655,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2179732&gubun=I,2017.01,"44,335 km",가솔린,"5,461 cc (585마력)",검정색,불가,[가격상담],준비중,무,유,유,유,무,유,유,유,유,유,미등록,,,,,,,,,
1648,1648,벤츠  7세대  S500L 4매틱 -???,차량번호 125호2341,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2141916&gubun=I,2021.11,"17,000 km",가솔린,"2,999 cc (435마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1649,1649,벤츠  7세대  S580L 4매틱 -???,차량번호 336버8599,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2189756&gubun=I,2021.05,"19,000 km",가솔린,"3,982 cc (503마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1650,1650,벤츠  7세대  S400 d 4매틱 -???,차량번호 125호4820,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2158262&gubun=I,2022.04,"6,000 km",디젤,"2,925 cc (330마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1651,1651,벤츠  7세대  S450L 4매틱 -???,차량번호 125호2627,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2191599&gubun=I,2021.11?(22년형),"9,800 km",가솔린,"2,999 cc (367마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1652,1652,벤츠  7세대  S450L 4매틱 -???,차량번호 125호4748,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2192235&gubun=I,2022.03,"14,637 km",가솔린,"2,999 cc (367마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1653,1653,벤츠  7세대  S580L 4매틱 -???,차량번호 125호2515,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194033&gubun=I,2021.10,"28,000 km",가솔린,"3,982 cc (503마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1654,1654,벤츠  7세대  S450L 4매틱 -???,차량번호 125호5557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2167877&gubun=I,2022.06,"8,022 km",가솔린,"2,999 cc (367마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
