,Unnamed: 0,이름,차량번호,링크,연식,주행거리,연료,배기량,색상,보증정보,가격,신차대비가격,옵션_선루프,옵션_파노라마선루프,옵션_열선앞,옵션_열선뒤,옵션_전방센서,옵션_후방센서,옵션_전방캠,옵션_후방캠,옵션_어라운드뷰,옵션_네비순정,보험이력등록,소유자변경횟수,사고상세_전손,사고상세_침수전손,사고상세_침수분손,사고상세_도난,보험_내차피해(횟수),보험_내차피해(가격),사고상세_타차가해(횟수),보험_타차피해(가격)
1905,1905,벤츠  3세대  G63 AMG -???,차량번호 112수3335,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190663&gubun=I,2019.09,"24,000 km",가솔린,"3,982 cc (585마력)",흰색,불가,"17,990만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1908,1908,벤츠  3세대  G63 AMG 마그노 히어로 에디션???,차량번호 116오7262,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2186482&gubun=I,2022.10,"3,450 km",가솔린,"3,982 cc (585마력)",녹색 (그린 헬 마그노),가능,"27,500만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1909,1909,벤츠  3세대  G63 AMG 에디션,차량번호 222마9765,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205363&gubun=I,2021.02,"29,000 km",가솔린,"3,982 cc (585마력)",검정색,불가,6300만원,운용,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1910,1910,벤츠  3세대  G63 AMG -???,차량번호 380수7233,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169108&gubun=I,2021.02,"8,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","19,300만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1911,1911,벤츠  3세대  G63 AMG 에디션???,차량번호 146서5110,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182882&gubun=I,2022.10?(21년형),30 km,가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","26,980만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1914,1914,벤츠  3세대  G63 AMG -???,차량번호 354주8269,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203622&gubun=I,2021.11,"15,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","21,700만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1915,1915,벤츠  2세대  G500 -???,차량번호 235거8808,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174164&gubun=I,2020.10?(01년형),"62,000 km",가솔린,"4,960 cc (292마력)",검정색,불가,"6,900만원",준비중,유,무,유,유,유,유,무,무,무,무,미등록,,,,,,,,,
1916,1916,벤츠  2세대  G350 d 스포츠팩???,차량번호 20다6319,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194940&gubun=I,2017.10,"86,000 km",디젤,"2,987 cc (245마력)",검정색,불가,"7,990만원",53,,,,,,,,,,,미등록,,,,,,,,,
1917,1917,벤츠  3세대  G63 AMG -???,차량번호 236머9677,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194941&gubun=I,2020.08,"33,000 km",가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","18,900만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
1924,1924,벤츠  3세대  G500 -???,차량번호 163고7346,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204065&gubun=I,2019.08,"75,468 km",가솔린,"3,982 cc (421마력)",검정색,불가,"15,550만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
1925,1925,벤츠  3세대  G63 AMG -???,차량번호 112수3335,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190663&gubun=I,2019.09,"24,000 km",가솔린,"3,982 cc (585마력)",흰색,불가,"17,990만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1928,1928,벤츠  3세대  G63 AMG 마그노 히어로 에디션???,차량번호 116오7262,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2186482&gubun=I,2022.10,"3,450 km",가솔린,"3,982 cc (585마력)",녹색 (그린 헬 마그노),가능,"27,500만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1929,1929,벤츠  3세대  G63 AMG 에디션,차량번호 222마9765,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205363&gubun=I,2021.02,"29,000 km",가솔린,"3,982 cc (585마력)",검정색,불가,6300만원,운용,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1930,1930,벤츠  3세대  G63 AMG -???,차량번호 380수7233,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169108&gubun=I,2021.02,"8,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","19,300만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1931,1931,벤츠  3세대  G63 AMG 에디션???,차량번호 146서5110,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182882&gubun=I,2022.10?(21년형),30 km,가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","26,980만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1934,1934,벤츠  3세대  G63 AMG -???,차량번호 354주8269,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203622&gubun=I,2021.11,"15,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","21,700만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1935,1935,벤츠  2세대  G500 -???,차량번호 235거8808,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174164&gubun=I,2020.10?(01년형),"62,000 km",가솔린,"4,960 cc (292마력)",검정색,불가,"6,900만원",준비중,유,무,유,유,유,유,무,무,무,무,미등록,,,,,,,,,
1936,1936,벤츠  2세대  G350 d 스포츠팩???,차량번호 20다6319,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194940&gubun=I,2017.10,"86,000 km",디젤,"2,987 cc (245마력)",검정색,불가,"7,990만원",53,,,,,,,,,,,미등록,,,,,,,,,
1937,1937,벤츠  3세대  G63 AMG -???,차량번호 236머9677,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194941&gubun=I,2020.08,"33,000 km",가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","18,900만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
1944,1944,벤츠  3세대  G500 -???,차량번호 163고7346,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204065&gubun=I,2019.08,"75,468 km",가솔린,"3,982 cc (421마력)",검정색,불가,"15,550만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
1945,1945,벤츠  3세대  G63 AMG -???,차량번호 112수3335,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190663&gubun=I,2019.09,"24,000 km",가솔린,"3,982 cc (585마력)",흰색,불가,"17,990만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1948,1948,벤츠  3세대  G63 AMG 마그노 히어로 에디션???,차량번호 116오7262,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2186482&gubun=I,2022.10,"3,450 km",가솔린,"3,982 cc (585마력)",녹색 (그린 헬 마그노),가능,"27,500만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1949,1949,벤츠  3세대  G63 AMG 에디션,차량번호 222마9765,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205363&gubun=I,2021.02,"29,000 km",가솔린,"3,982 cc (585마력)",검정색,불가,6300만원,운용,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1950,1950,벤츠  3세대  G63 AMG -???,차량번호 380수7233,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169108&gubun=I,2021.02,"8,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","19,300만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1951,1951,벤츠  3세대  G63 AMG 에디션???,차량번호 146서5110,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182882&gubun=I,2022.10?(21년형),30 km,가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","26,980만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1954,1954,벤츠  3세대  G63 AMG -???,차량번호 354주8269,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203622&gubun=I,2021.11,"15,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","21,700만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1955,1955,벤츠  2세대  G500 -???,차량번호 235거8808,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174164&gubun=I,2020.10?(01년형),"62,000 km",가솔린,"4,960 cc (292마력)",검정색,불가,"6,900만원",준비중,유,무,유,유,유,유,무,무,무,무,미등록,,,,,,,,,
1956,1956,벤츠  2세대  G350 d 스포츠팩???,차량번호 20다6319,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194940&gubun=I,2017.10,"86,000 km",디젤,"2,987 cc (245마력)",검정색,불가,"7,990만원",53,,,,,,,,,,,미등록,,,,,,,,,
1957,1957,벤츠  3세대  G63 AMG -???,차량번호 236머9677,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194941&gubun=I,2020.08,"33,000 km",가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","18,900만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
1964,1964,벤츠  3세대  G500 -???,차량번호 163고7346,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204065&gubun=I,2019.08,"75,468 km",가솔린,"3,982 cc (421마력)",검정색,불가,"15,550만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
1965,1965,벤츠  3세대  G63 AMG -???,차량번호 112수3335,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190663&gubun=I,2019.09,"24,000 km",가솔린,"3,982 cc (585마력)",흰색,불가,"17,990만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1968,1968,벤츠  3세대  G63 AMG 마그노 히어로 에디션???,차량번호 116오7262,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2186482&gubun=I,2022.10,"3,450 km",가솔린,"3,982 cc (585마력)",녹색 (그린 헬 마그노),가능,"27,500만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1969,1969,벤츠  3세대  G63 AMG 에디션,차량번호 222마9765,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205363&gubun=I,2021.02,"29,000 km",가솔린,"3,982 cc (585마력)",검정색,불가,6300만원,운용,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1970,1970,벤츠  3세대  G63 AMG -???,차량번호 380수7233,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169108&gubun=I,2021.02,"8,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","19,300만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1971,1971,벤츠  3세대  G63 AMG 에디션???,차량번호 146서5110,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182882&gubun=I,2022.10?(21년형),30 km,가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","26,980만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1974,1974,벤츠  3세대  G63 AMG -???,차량번호 354주8269,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203622&gubun=I,2021.11,"15,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","21,700만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1975,1975,벤츠  2세대  G500 -???,차량번호 235거8808,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174164&gubun=I,2020.10?(01년형),"62,000 km",가솔린,"4,960 cc (292마력)",검정색,불가,"6,900만원",준비중,유,무,유,유,유,유,무,무,무,무,미등록,,,,,,,,,
1976,1976,벤츠  2세대  G350 d 스포츠팩???,차량번호 20다6319,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194940&gubun=I,2017.10,"86,000 km",디젤,"2,987 cc (245마력)",검정색,불가,"7,990만원",53,,,,,,,,,,,미등록,,,,,,,,,
1977,1977,벤츠  3세대  G63 AMG -???,차량번호 236머9677,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194941&gubun=I,2020.08,"33,000 km",가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","18,900만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
1984,1984,벤츠  3세대  G500 -???,차량번호 163고7346,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204065&gubun=I,2019.08,"75,468 km",가솔린,"3,982 cc (421마력)",검정색,불가,"15,550만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
1985,1985,벤츠  3세대  G63 AMG -???,차량번호 112수3335,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190663&gubun=I,2019.09,"24,000 km",가솔린,"3,982 cc (585마력)",흰색,불가,"17,990만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1988,1988,벤츠  3세대  G63 AMG 마그노 히어로 에디션???,차량번호 116오7262,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2186482&gubun=I,2022.10,"3,450 km",가솔린,"3,982 cc (585마력)",녹색 (그린 헬 마그노),가능,"27,500만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1989,1989,벤츠  3세대  G63 AMG 에디션,차량번호 222마9765,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205363&gubun=I,2021.02,"29,000 km",가솔린,"3,982 cc (585마력)",검정색,불가,6300만원,운용,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1990,1990,벤츠  3세대  G63 AMG -???,차량번호 380수7233,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169108&gubun=I,2021.02,"8,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","19,300만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1991,1991,벤츠  3세대  G63 AMG 에디션???,차량번호 146서5110,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182882&gubun=I,2022.10?(21년형),30 km,가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","26,980만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1994,1994,벤츠  3세대  G63 AMG -???,차량번호 354주8269,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203622&gubun=I,2021.11,"15,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","21,700만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1995,1995,벤츠  2세대  G500 -???,차량번호 235거8808,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174164&gubun=I,2020.10?(01년형),"62,000 km",가솔린,"4,960 cc (292마력)",검정색,불가,"6,900만원",준비중,유,무,유,유,유,유,무,무,무,무,미등록,,,,,,,,,
1996,1996,벤츠  2세대  G350 d 스포츠팩???,차량번호 20다6319,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194940&gubun=I,2017.10,"86,000 km",디젤,"2,987 cc (245마력)",검정색,불가,"7,990만원",53,,,,,,,,,,,미등록,,,,,,,,,
1997,1997,벤츠  3세대  G63 AMG -???,차량번호 236머9677,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194941&gubun=I,2020.08,"33,000 km",가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","18,900만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
2005,2005,벤츠  3세대  G500 -???,차량번호 163고7346,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204065&gubun=I,2019.08,"75,468 km",가솔린,"3,982 cc (421마력)",검정색,불가,"15,550만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
2006,2006,벤츠  3세대  G63 AMG -???,차량번호 112수3335,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190663&gubun=I,2019.09,"24,000 km",가솔린,"3,982 cc (585마력)",흰색,불가,"17,990만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2008,2008,벤츠  3세대  G63 AMG 마그노 히어로 에디션???,차량번호 116오7262,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2186482&gubun=I,2022.10,"3,450 km",가솔린,"3,982 cc (585마력)",녹색 (그린 헬 마그노),가능,"27,500만원",준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2009,2009,벤츠  3세대  G63 AMG 에디션,차량번호 222마9765,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205363&gubun=I,2021.02,"29,000 km",가솔린,"3,982 cc (585마력)",검정색,불가,6300만원,운용,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
2010,2010,벤츠  3세대  G63 AMG -???,차량번호 380수7233,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2169108&gubun=I,2021.02,"8,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","19,300만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2011,2011,벤츠  3세대  G63 AMG 에디션???,차량번호 146서5110,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182882&gubun=I,2022.10?(21년형),30 km,가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","26,980만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2014,2014,벤츠  3세대  G63 AMG -???,차량번호 354주8269,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203622&gubun=I,2021.11,"15,000 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km","21,700만원",준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
2015,2015,벤츠  2세대  G500 -???,차량번호 235거8808,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174164&gubun=I,2020.10?(01년형),"62,000 km",가솔린,"4,960 cc (292마력)",검정색,불가,"6,900만원",준비중,유,무,유,유,유,유,무,무,무,무,미등록,,,,,,,,,
2016,2016,벤츠  2세대  G350 d 스포츠팩???,차량번호 20다6319,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194940&gubun=I,2017.10,"86,000 km",디젤,"2,987 cc (245마력)",검정색,불가,"7,990만원",53,,,,,,,,,,,미등록,,,,,,,,,
2017,2017,벤츠  3세대  G63 AMG -???,차량번호 236머9677,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2194941&gubun=I,2020.08,"33,000 km",가솔린,"3,982 cc (585마력)",흰색,"36개월 / 100,000km","18,900만원",준비중,,,,,,,,,,,미등록,,,,,,,,,
2030,2030,포르쉐 911 6세대  카레라 4S -???,차량번호 64저6818,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2193391&gubun=I,2010.10?(11년형),"127,000 km",가솔린,"3,800 cc (385마력)",흰색,불가,"6,300만원",35,무,무,유,무,무,유,무,유,무,무,등록,,,,,,,,,
2035,2035,포르쉐 911 7세대  터보 카브리올레 -???,차량번호 374저7689,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2131901&gubun=I,2015.12,"52,000 km",가솔린,"3,800 cc (520마력)",흰색,불가,"13,300만원",57,,,,,,,,,,,미등록,,,,,,,,,
2036,2036,포르쉐 911 8세대  카레라 4S 카브리올레 -???,차량번호 151마7570,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204732&gubun=I,2022.12,"3,278 km",가솔린,"2,981 cc (458마력)",회색 (아게이트 그레이),"48개월 / 999,999km","24,390만원",126,,,,,,,,,,,등록,,,,,,,,,
2037,2037,포르쉐 911 7세대  카레라 S 카브리올레 -???,차량번호 18다7086,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203621&gubun=I,2013.03,"69,000 km",가솔린,"3,800 cc (400마력)",흰색,만료,"9,890만원",63,무,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
2038,2038,포르쉐 911 8세대  카레라 S 카브리올레 -???,차량번호 268고3884,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190191&gubun=I,2020.07,"36,000 km",가솔린,"2,981 cc (450마력)",흰색,"48개월 / 999,999km","16,900만원",96,무,무,유,무,유,유,유,유,유,유,미등록,,,,,,,,,
2050,2050,포르쉐 911 6세대  카레라 4S -???,차량번호 64저6818,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2193391&gubun=I,2010.10?(11년형),"127,000 km",가솔린,"3,800 cc (385마력)",흰색,불가,"6,300만원",35,무,무,유,무,무,유,무,유,무,무,등록,,,,,,,,,
2055,2055,포르쉐 911 7세대  터보 카브리올레 -???,차량번호 374저7689,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2131901&gubun=I,2015.12,"52,000 km",가솔린,"3,800 cc (520마력)",흰색,불가,"13,300만원",57,,,,,,,,,,,미등록,,,,,,,,,
2056,2056,포르쉐 911 8세대  카레라 4S 카브리올레 -???,차량번호 151마7570,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204732&gubun=I,2022.12,"3,278 km",가솔린,"2,981 cc (458마력)",회색 (아게이트 그레이),"48개월 / 999,999km","24,390만원",126,,,,,,,,,,,등록,,,,,,,,,
2057,2057,포르쉐 911 7세대  카레라 S 카브리올레 -???,차량번호 18다7086,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203621&gubun=I,2013.03,"69,000 km",가솔린,"3,800 cc (400마력)",흰색,만료,"9,890만원",63,무,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
